Brand,Category_Name,Color,Discount,Gender,ProductID,Product_Description,Product_Name,SKU,Selling_Price,Size,Sub-Category,error_reason
OnePlus,Electronics,Grey,25,nan,PROD_00473,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",OnePlus Computers Premium,SKU-ELE-0473,25397.25,nan,Computers,Gender: invalid value | Size: invalid value
OnePlus,Electronics,Maroon,10,nan,PROD_00691,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",OnePlus Mobiles Premium,SKU-ELE-0691,71100.9,nan,Mobiles,Gender: invalid value | Size: invalid value
OnePlus,Electronics,Maroon,10,nan,PROD_00763,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",OnePlus Watches Advanced,SKU-ELE-0763,67832.1,nan,Watches,Gender: invalid value | Size: invalid value
OnePlus,Electronics,Maroon,15,nan,PROD_00595,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",OnePlus TV Deluxe,SKU-ELE-0595,1836.85,nan,TV,Gender: invalid value | Size: invalid value
OnePlus,Electronics,Maroon,25,nan,PROD_00597,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",OnePlus TV Deluxe,SKU-ELE-0597,26862.0,nan,TV,Gender: invalid value | Size: invalid value
OnePlus,Electronics,Maroon,30,nan,PROD_00631,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",OnePlus Headphones Classic,SKU-ELE-0631,9796.5,nan,Headphones,Gender: invalid value | Size: invalid value
OnePlus,Electronics,Navy,15,nan,PROD_00682,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",OnePlus Mobiles Advanced,SKU-ELE-0682,16274.1,nan,Mobiles,Gender: invalid value | Size: invalid value
OnePlus,Electronics,Navy,15,nan,PROD_00765,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",OnePlus Watches Deluxe,SKU-ELE-0765,71989.05,nan,Watches,Gender: invalid value | Size: invalid value
OnePlus,Electronics,Navy,25,nan,PROD_00546,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",OnePlus Laptops Deluxe,SKU-ELE-0546,15345.75,nan,Laptops,Gender: invalid value | Size: invalid value
OnePlus,Electronics,Pink,10,nan,PROD_00711,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",OnePlus Mobiles Classic,SKU-ELE-0711,12099.6,nan,Mobiles,Gender: invalid value | Size: invalid value
OnePlus,Electronics,Pink,10,nan,PROD_00746,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",OnePlus Cameras Advanced,SKU-ELE-0746,87242.4,nan,Cameras,Gender: invalid value | Size: invalid value
OnePlus,Electronics,Pink,15,nan,PROD_00752,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",OnePlus Watches Premium,SKU-ELE-0752,70011.95,nan,Watches,Gender: invalid value | Size: invalid value
OnePlus,Electronics,Pink,20,nan,PROD_00774,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",OnePlus Watches Classic,SKU-ELE-0774,66743.2,nan,Watches,Gender: invalid value | Size: invalid value
OnePlus,Electronics,Pink,25,nan,PROD_00636,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",OnePlus Headphones Deluxe,SKU-ELE-0636,12129.75,nan,Headphones,Gender: invalid value | Size: invalid value
OnePlus,Electronics,Pink,30,nan,PROD_00714,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",OnePlus Mobiles Premium,SKU-ELE-0714,409.5,nan,Mobiles,Gender: invalid value | Size: invalid value
OnePlus,Electronics,Red,20,nan,PROD_00505,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",OnePlus Computers Advanced,SKU-ELE-0505,68236.8,nan,Computers,Gender: invalid value | Size: invalid value
OnePlus,Electronics,Red,25,nan,PROD_00562,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",OnePlus Laptops Classic,SKU-ELE-0562,18905.25,nan,Laptops,Gender: invalid value | Size: invalid value
OnePlus,Electronics,White,5,nan,PROD_00601,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",OnePlus TV Deluxe,SKU-ELE-0601,3553.0,nan,TV,Gender: invalid value | Size: invalid value
OnePlus,Electronics,White,10,nan,PROD_00637,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",OnePlus Headphones Classic,SKU-ELE-0637,70556.4,nan,Headphones,Gender: invalid value | Size: invalid value
OnePlus,Electronics,White,10,nan,PROD_00675,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",OnePlus Mobiles Advanced,SKU-ELE-0675,1019.7,nan,Mobiles,Gender: invalid value | Size: invalid value
OnePlus,Electronics,White,15,nan,PROD_00503,"Offers an immersive experience with fast processing, sharp visuals, and durable build quality. Designed keeping Indian users in mind.",OnePlus Computers Advanced,SKU-ELE-0503,61154.1,nan,Computers,Gender: invalid value | Size: invalid value
OnePlus,Electronics,White,15,nan,PROD_00628,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",OnePlus Headphones Deluxe,SKU-ELE-0628,51307.7,nan,Headphones,Gender: invalid value | Size: invalid value
OnePlus,Electronics,White,30,nan,PROD_00507,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",OnePlus Computers Deluxe,SKU-ELE-0507,44583.7,nan,Computers,Gender: invalid value | Size: invalid value
OnePlus,Electronics,White,30,nan,PROD_00632,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",OnePlus Headphones Classic,SKU-ELE-0632,42243.6,nan,Headphones,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,Beige,25,nan,PROD_00839,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Philips Kitchen Appliances Advanced,SKU-HOM-0839,35094.75,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,Beige,25,nan,PROD_00955,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Philips Washing Machines Premium,SKU-HOM-0955,64326.0,nan,Washing Machines,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,Black,20,nan,PROD_00837,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Philips Kitchen Appliances Pro,SKU-HOM-0837,37312.8,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,Black,25,nan,PROD_00954,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Philips Washing Machines Premium,SKU-HOM-0954,6461.25,nan,Washing Machines,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,Black,30,nan,PROD_00880,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Philips Home Furnitures Pro,SKU-HOM-0880,47954.2,nan,Home Furnitures,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,Blue,5,nan,PROD_00826,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Philips Kitchen Appliances Advanced,SKU-HOM-0826,76551.0,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,Blue,20,nan,PROD_00893,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Philips Air Conditioners Pro,SKU-HOM-0893,71278.4,nan,Air Conditioners,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,Blue,20,nan,PROD_00941,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Philips Refrigerators Advanced,SKU-HOM-0941,6901.6,nan,Refrigerators,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,Green,15,nan,PROD_00861,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Philips Home Furnitures Pro,SKU-HOM-0861,9670.45,nan,Home Furnitures,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,Green,30,nan,PROD_00940,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Philips Refrigerators Deluxe,SKU-HOM-0940,3502.8,nan,Refrigerators,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,Grey,20,nan,PROD_00792,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Philips Kitchen Appliances Classic,SKU-HOM-0792,72229.6,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,Grey,20,nan,PROD_00939,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Philips Refrigerators Advanced,SKU-HOM-0939,37280.0,nan,Refrigerators,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,Grey,25,nan,PROD_00919,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Philips Refrigerators Classic,SKU-HOM-0919,51236.25,nan,Refrigerators,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,Maroon,5,nan,PROD_00785,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Philips Kitchen Appliances Advanced,SKU-HOM-0785,71957.75,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,Maroon,10,nan,PROD_00813,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Philips Kitchen Appliances Deluxe,SKU-HOM-0813,52704.0,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,Maroon,30,nan,PROD_00932,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Philips Refrigerators Pro,SKU-HOM-0932,10019.1,nan,Refrigerators,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,Navy,10,nan,PROD_00979,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Philips Washing Machines Deluxe,SKU-HOM-0979,8680.5,nan,Washing Machines,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,Navy,15,nan,PROD_00874,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Philips Home Furnitures Deluxe,SKU-HOM-0874,75735.0,nan,Home Furnitures,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,Pink,5,nan,PROD_00853,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Philips Home Furnitures Advanced,SKU-HOM-0853,25805.8,nan,Home Furnitures,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,Pink,5,nan,PROD_00909,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Philips Air Conditioners Premium,SKU-HOM-0909,79459.9,nan,Air Conditioners,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,Pink,15,nan,PROD_00891,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Philips Air Conditioners Pro,SKU-HOM-0891,28088.25,nan,Air Conditioners,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,Pink,25,nan,PROD_00928,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Philips Refrigerators Classic,SKU-HOM-0928,35574.75,nan,Refrigerators,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,Red,20,nan,PROD_00915,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Philips Refrigerators Pro,SKU-HOM-0915,69542.4,nan,Refrigerators,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,Red,20,nan,PROD_00959,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Philips Washing Machines Advanced,SKU-HOM-0959,41997.6,nan,Washing Machines,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,Red,25,nan,PROD_00966,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Philips Washing Machines Deluxe,SKU-HOM-0966,73737.0,nan,Washing Machines,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,White,10,nan,PROD_00836,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Philips Kitchen Appliances Premium,SKU-HOM-0836,27982.8,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,White,15,nan,PROD_00848,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Philips Home Furnitures Deluxe,SKU-HOM-0848,5689.05,nan,Home Furnitures,Gender: invalid value | Size: invalid value
Philips,Home & Kitchen,White,25,nan,PROD_00798,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Philips Kitchen Appliances Pro,SKU-HOM-0798,38502.0,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Beige,10,nan,PROD_00823,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Pigeon Kitchen Appliances Premium,SKU-HOM-0823,22424.4,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Beige,15,nan,PROD_00795,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Pigeon Kitchen Appliances Classic,SKU-HOM-0795,54727.25,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Beige,15,nan,PROD_00968,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Pigeon Washing Machines Premium,SKU-HOM-0968,53065.5,nan,Washing Machines,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Beige,20,nan,PROD_00801,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Pigeon Kitchen Appliances Premium,SKU-HOM-0801,32460.0,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Black,5,nan,PROD_00931,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Pigeon Refrigerators Pro,SKU-HOM-0931,15870.7,nan,Refrigerators,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Black,10,nan,PROD_00943,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Pigeon Refrigerators Advanced,SKU-HOM-0943,6455.7,nan,Refrigerators,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Black,20,nan,PROD_00907,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Pigeon Air Conditioners Premium,SKU-HOM-0907,13543.2,nan,Air Conditioners,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Black,25,nan,PROD_00788,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Pigeon Kitchen Appliances Deluxe,SKU-HOM-0788,54400.5,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Blue,10,nan,PROD_00876,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Pigeon Home Furnitures Classic,SKU-HOM-0876,83159.1,nan,Home Furnitures,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Blue,15,nan,PROD_00840,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Pigeon Kitchen Appliances Pro,SKU-HOM-0840,59022.3,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Blue,20,nan,PROD_00850,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Pigeon Home Furnitures Pro,SKU-HOM-0850,27367.2,nan,Home Furnitures,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Blue,20,nan,PROD_00871,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Pigeon Home Furnitures Advanced,SKU-HOM-0871,35092.0,nan,Home Furnitures,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Blue,20,nan,PROD_00918,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Pigeon Refrigerators Deluxe,SKU-HOM-0918,64472.0,nan,Refrigerators,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Blue,25,nan,PROD_00809,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Pigeon Kitchen Appliances Pro,SKU-HOM-0809,30761.25,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Blue,30,nan,PROD_00925,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Pigeon Refrigerators Classic,SKU-HOM-0925,17628.1,nan,Refrigerators,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Green,10,nan,PROD_00965,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Pigeon Washing Machines Advanced,SKU-HOM-0965,65710.8,nan,Washing Machines,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Green,15,nan,PROD_00847,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Pigeon Home Furnitures Deluxe,SKU-HOM-0847,53773.55,nan,Home Furnitures,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Green,20,nan,PROD_00948,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Pigeon Refrigerators Pro,SKU-HOM-0948,26448.0,nan,Refrigerators,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Green,25,nan,PROD_00878,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Pigeon Home Furnitures Deluxe,SKU-HOM-0878,31521.75,nan,Home Furnitures,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Green,30,nan,PROD_00824,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Pigeon Kitchen Appliances Pro,SKU-HOM-0824,46494.0,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Grey,20,nan,PROD_00913,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Pigeon Refrigerators Deluxe,SKU-HOM-0913,64391.2,nan,Refrigerators,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Maroon,5,nan,PROD_00787,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Pigeon Kitchen Appliances Advanced,SKU-HOM-0787,83263.7,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Maroon,10,nan,PROD_00912,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Pigeon Refrigerators Deluxe,SKU-HOM-0912,60808.5,nan,Refrigerators,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Maroon,25,nan,PROD_00935,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Pigeon Refrigerators Pro,SKU-HOM-0935,38256.75,nan,Refrigerators,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Navy,5,nan,PROD_00855,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Pigeon Home Furnitures Pro,SKU-HOM-0855,20891.45,nan,Home Furnitures,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Navy,10,nan,PROD_00844,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Pigeon Home Furnitures Pro,SKU-HOM-0844,30051.9,nan,Home Furnitures,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Navy,20,nan,PROD_00947,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Pigeon Refrigerators Pro,SKU-HOM-0947,31825.6,nan,Refrigerators,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Navy,30,nan,PROD_00946,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Pigeon Refrigerators Pro,SKU-HOM-0946,10859.8,nan,Refrigerators,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Pink,10,nan,PROD_00831,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Pigeon Kitchen Appliances Classic,SKU-HOM-0831,63936.9,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Pink,20,nan,PROD_00881,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Pigeon Air Conditioners Deluxe,SKU-HOM-0881,65344.0,nan,Air Conditioners,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Pink,20,nan,PROD_00945,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Pigeon Refrigerators Advanced,SKU-HOM-0945,73962.4,nan,Refrigerators,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Pink,30,nan,PROD_00857,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Pigeon Home Furnitures Deluxe,SKU-HOM-0857,44627.8,nan,Home Furnitures,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Red,30,nan,PROD_00782,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Pigeon Kitchen Appliances Premium,SKU-HOM-0782,10696.0,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Red,30,nan,PROD_00901,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Pigeon Air Conditioners Pro,SKU-HOM-0901,10007.9,nan,Air Conditioners,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,Red,30,nan,PROD_00903,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Pigeon Air Conditioners Pro,SKU-HOM-0903,9105.6,nan,Air Conditioners,Gender: invalid value | Size: invalid value
Pigeon,Home & Kitchen,White,10,nan,PROD_00800,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Pigeon Kitchen Appliances Advanced,SKU-HOM-0800,42684.3,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Beige,5,nan,PROD_00902,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Prestige Air Conditioners Classic,SKU-HOM-0902,10817.65,nan,Air Conditioners,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Beige,10,nan,PROD_00790,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Prestige Kitchen Appliances Classic,SKU-HOM-0790,71651.7,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Beige,15,nan,PROD_00953,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Prestige Washing Machines Classic,SKU-HOM-0953,66936.65,nan,Washing Machines,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Beige,25,nan,PROD_00961,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Prestige Washing Machines Advanced,SKU-HOM-0961,67530.75,nan,Washing Machines,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Black,10,nan,PROD_00978,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Prestige Washing Machines Pro,SKU-HOM-0978,48168.9,nan,Washing Machines,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Black,15,nan,PROD_00860,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Prestige Home Furnitures Premium,SKU-HOM-0860,24348.25,nan,Home Furnitures,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Black,20,nan,PROD_00799,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Prestige Kitchen Appliances Classic,SKU-HOM-0799,25372.0,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Black,20,nan,PROD_00951,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Prestige Washing Machines Advanced,SKU-HOM-0951,34304.0,nan,Washing Machines,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Black,25,nan,PROD_00815,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Prestige Kitchen Appliances Pro,SKU-HOM-0815,65862.0,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Black,30,nan,PROD_00916,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Prestige Refrigerators Pro,SKU-HOM-0916,654.5,nan,Refrigerators,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Blue,5,nan,PROD_00887,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Prestige Air Conditioners Premium,SKU-HOM-0887,11936.75,nan,Air Conditioners,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Blue,5,nan,PROD_00975,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Prestige Washing Machines Advanced,SKU-HOM-0975,65233.65,nan,Washing Machines,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Blue,20,nan,PROD_00811,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Prestige Kitchen Appliances Advanced,SKU-HOM-0811,76595.2,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Green,5,nan,PROD_00964,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Prestige Washing Machines Premium,SKU-HOM-0964,55039.2,nan,Washing Machines,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Green,20,nan,PROD_00822,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Prestige Kitchen Appliances Advanced,SKU-HOM-0822,6208.0,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
